"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2022-07-23,2022-07-29,173,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_4490","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,135,"pool size","female","adult","Colorno",44.933333,10.383333,"WN017A_4489","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,149,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_4488","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,168,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4487","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4486","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4485","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4484","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4483","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4482","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4481","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-23,2022-07-29,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4480","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,90,"pool size","female","adult","Ravenna",44.416111,12.201667,"WN124A_4479","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,37,"pool size","female","adult","Ravenna",44.416111,12.201667,"WN114A_4478","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,115,"pool size","female","adult","Lugo",44.416667,11.916667,"WN112A_4477","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,158,"pool size","female","adult","Argenta",44.615278,11.833333,"WN101A_4476","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,172,"pool size","female","adult","Argenta",44.615278,11.833333,"WN099A_4475","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,55,"pool size","female","adult","Argenta",44.615278,11.833333,"WN085A_4474","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,129,"pool size","female","adult","Argenta",44.615278,11.833333,"WN083A_4473","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,31,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_4472","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_4471","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,59,"pool size","female","adult","San Martino In Rio",44.733333,10.783333,"WN076A_4470","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,45,"pool size","female","adult","Montecchio Emilia",44.683333,10.433333,"WN074A_4469","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,193,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4468","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4467","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4466","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4465","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4464","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Fabbrico",44.866667,10.8,"WN040A_4463","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,143,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_4462","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,186,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_4461","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_4460","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_4459","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,173,"pool size","female","adult","Luzzara",44.966667,10.683333,"WN019A_4458","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Luzzara",44.966667,10.683333,"WN019A_4457","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Luzzara",44.966667,10.683333,"WN019A_4456","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Luzzara",44.966667,10.683333,"WN019A_4455","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,108,"pool size","female","adult","Bagnolo In Piano",44.766667,10.683333,"WN057A_4454","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,28,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_4453","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_4452","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,51,"pool size","female","adult","Budrio",44.55,11.533333,"WN109A_4451","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,54,"pool size","female","adult","Bologna",44.493889,11.342778,"WN108A_4450","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,71,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_4449","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,60,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_4448","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,92,"pool size","female","adult","Crevalcore",44.716667,11.15,"BONORD02_4447","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,15,"pool size","female","adult","Crevalcore",44.716667,11.15,"BONORD01_4446","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Crevalcore",44.716667,11.15,"BONORD01_4445","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Crevalcore",44.716667,11.15,"BONORD01_4444","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,96,"pool size","female","adult","Cortemaggiore",45,9.933333,"WN014A_4443","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,168,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_4442","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,68,"pool size","female","adult","Castelvetro Piacentino",45.1,9.983333,"WN006A_4441","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Castelvetro Piacentino",45.1,9.983333,"WN006A_4440","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,64,"pool size","female","adult","Caorso",45.05,9.866667,"WN005A_4439","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,59,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_4438","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_4437","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,111,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_4436","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_4435","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,74,"pool size","female","adult","Goro",44.85,12.3,"WN052A_4434","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_4433","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,42,"pool size","female","adult","Fiscaglia",44.270833,11.934722,"WN050A_4432","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,71,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_4431","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,107,"pool size","female","adult","Copparo",44.9,11.833333,"WN048A_4430","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Copparo",44.9,11.833333,"WN048A_4429","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Copparo",44.9,11.833333,"WN048A_4428","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,8,"pool size","female","adult","Mesola",44.916667,12.233333,"WN030A_4427","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Mesola",44.916667,12.233333,"WN030A_4426","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,52,"pool size","female","adult","Berra",44.983333,11.966667,"WN029A_4425","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Berra",44.983333,11.966667,"WN029A_4424","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Berra",44.983333,11.966667,"WN029A_4423","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,156,"pool size","female","adult","Berra",44.983333,11.966667,"WN028A_4422","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,13,"pool size","female","adult","Ro",44.933333,11.75,"WN027A_4421","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-16,2022-07-22,200,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_4420","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,40,"pool size","female","adult","Ostellato",44.75,11.933333,"WN066A_4419","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,65,"pool size","female","adult","Ferrara",44.839167,11.6175,"WN047B_4418","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,64,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_4417","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_4416","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_4415","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Finale Emilia",44.833333,11.283333,"WN044B_4414","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,74,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN043A_4413","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,40,"pool size","female","adult","Mirandola",44.886667,11.066667,"WN042A_4412","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,81,"pool size","female","adult","Concordia Sulla Secchia",44.916667,10.983333,"WN021B_4411","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Concordia Sulla Secchia",44.916667,10.983333,"WN021B_4410","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,16,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_4409","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,35,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN045A_4408","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,64,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN024A_4407","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,51,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_4406","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Bondeno",44.883333,11.416667,"WN023A_4405","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,94,"pool size","female","adult","Modena",44.646944,10.925556,"WN077A_4404","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Modena",44.646944,10.925556,"WN077A_4403","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Modena",44.646944,10.925556,"WN077A_4402","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,146,"pool size","female","adult","Nonantola",44.678056,11.042222,"WN078A_4401","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,90,"pool size","female","adult","San Cesario Sul Panaro",44.561389,11.033889,"WN092A_4400","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,81,"pool size","female","adult","San Prospero",44.783333,11.016667,"WN060A_4399","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,20,"pool size","female","adult","Carpi",44.783333,10.883333,"WN059A_4398","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Carpi",44.783333,10.883333,"WN059A_4397","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,185,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_4396","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_4395","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_4394","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_4393","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Medicina",44.483333,11.633333,"WN110A_4392","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,97,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_4391","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_4390","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,60,"pool size","female","adult","Budrio",44.55,11.533333,"WN096A_4389","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,146,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_4388","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Baricella",44.65,11.533333,"WN082B_4387","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,51,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_4386","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,111,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_4385","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN068A_4384","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,21,"pool size","female","adult","Ostellato",44.75,11.933333,"WN067B_4383","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Ostellato",44.75,11.933333,"WN067B_4382","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,53,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_4381","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,198,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_4380","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,102,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_4379","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_4378","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_4377","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,23,"pool size","female","adult","Colorno",44.933333,10.383333,"WN017A_4376","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,200,"pool size","female","adult","Colorno",44.933333,10.383333,"WN017A_4375","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,5,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_4374","morphological","Emilia-Romagna"
"Culex","pipiens",2022-07-09,2022-07-15,123,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_4373","morphological","Emilia-Romagna"
